file,parsed,has_meta,has_roi,has_recs,model,temp,window,period,cfg,roi,n_holdings,model_raw,err
perm_0094_gpt-4o_T0.3_12mo_202409_20260616_131513.json,True,True,True,True,GPT-4o,0.3,202409,12,30→5,30.209213812570578,5.0,gpt-4o,
perm_0094_gpt-4o_T0.3_12mo_202409_20260616_131637.json,True,True,True,True,GPT-4o,0.3,202409,12,30→5,33.10119667502293,5.0,gpt-4o,
perm_0100_gpt-4o_T0.3_12mo_202409_20260618_042852.json,True,True,True,True,GPT-4o,0.3,202409,12,unfiltered,34.723057540936026,7.0,gpt-4o,
perm_0100_gpt-51_T0.3_12mo_202409_20260615_100919.json,True,True,True,True,GPT-4o-mini,0.3,202409,12,Ranked,37.50571770976983,6.0,gpt-4o-mini,
perm_0100_gpt-51_T0.3_12mo_202409_20260615_100954.json,True,True,True,True,GPT-4o-mini,0.3,202409,12,Ranked,34.037965848715196,6.0,gpt-4o-mini,
perm_0100_gpt-51_T0.3_12mo_202409_20260615_101030.json,True,True,True,True,GPT-4o-mini,0.3,202409,12,Ranked,32.439629117098704,8.0,gpt-4o-mini,
perm_0100_gpt-51_T0.3_12mo_202409_20260615_140120.json,True,True,True,True,GPT-4o-mini,0.3,202409,12,Ranked,32.43962942333965,8.0,gpt-4o-mini,
perm_0100_gpt-51_T0.3_12mo_202409_20260615_140210.json,True,True,True,True,GPT-4o-mini,0.3,202409,12,Ranked,37.13975663819763,8.0,gpt-4o-mini,
perm_0100_gpt-51_T0.3_12mo_202409_20260615_140251.json,True,True,True,True,GPT-4o-mini,0.3,202409,12,Ranked,35.26375240397845,6.0,gpt-4o-mini,
perm_0100_gpt-51_T0.3_12mo_202409_20260615_161132.json,True,True,True,True,GPT-4o-mini,0.3,202409,12,Ranked,31.186961449759167,6.0,gpt-4o-mini,
perm_0100_gpt-51_T0.3_12mo_202409_20260615_161208.json,True,True,True,True,GPT-4o-mini,0.3,202409,12,Ranked,31.186961449759167,6.0,gpt-4o-mini,
perm_0100_gpt-51_T0.3_12mo_202409_20260615_161241.json,True,True,True,True,GPT-4o-mini,0.3,202409,12,Ranked,36.760206662177495,7.0,gpt-4o-mini,
perm_0100_gpt-51_T0.3_12mo_202409_20260616_120823.json,True,True,True,True,GPT-4o-mini,0.3,202409,12,Ranked,37.70116847367659,8.0,gpt-4o-mini,
perm_0100_gpt-51_T0.3_12mo_202409_20260616_120925.json,True,True,True,True,GPT-4o-mini,0.3,202409,12,Ranked,34.037962463730324,6.0,gpt-4o-mini,
perm_0100_gpt-51_T0.3_12mo_202409_20260616_121002.json,True,True,True,True,GPT-4o-mini,0.3,202409,12,Ranked,31.18695661542588,6.0,gpt-4o-mini,
perm_0101_gpt-51_T0.3_12mo_202409_20260615_101149.json,True,True,True,True,GPT-4o-mini,0.3,202409,12,30→15,58.64792077834944,15.0,gpt-4o-mini,
perm_0101_gpt-51_T0.3_12mo_202409_20260615_101234.json,True,True,True,True,GPT-4o-mini,0.3,202409,12,30→15,27.400543325463605,14.0,gpt-4o-mini,
perm_0101_gpt-51_T0.3_12mo_202409_20260615_101320.json,True,True,True,True,GPT-4o-mini,0.3,202409,12,30→15,37.67167866106998,15.0,gpt-4o-mini,
perm_0101_gpt-51_T0.3_12mo_202409_20260615_140344.json,True,True,True,True,GPT-4o-mini,0.3,202409,12,30→15,25.98546744686457,15.0,gpt-4o-mini,
perm_0101_gpt-51_T0.3_12mo_202409_20260615_140441.json,True,True,True,True,GPT-4o-mini,0.3,202409,12,30→15,31.95103294041783,15.0,gpt-4o-mini,
perm_0101_gpt-51_T0.3_12mo_202409_20260615_140548.json,True,True,True,True,GPT-4o-mini,0.3,202409,12,30→15,56.41636400622103,15.0,gpt-4o-mini,
perm_0101_gpt-51_T0.3_12mo_202409_20260615_161346.json,True,True,True,True,GPT-4o-mini,0.3,202409,12,30→15,31.236419167096933,16.0,gpt-4o-mini,
perm_0101_gpt-51_T0.3_12mo_202409_20260615_161451.json,True,True,True,True,GPT-4o-mini,0.3,202409,12,30→15,30.865489474344177,15.0,gpt-4o-mini,
perm_0101_gpt-51_T0.3_12mo_202409_20260615_161559.json,True,True,True,True,GPT-4o-mini,0.3,202409,12,30→15,31.332800702008118,15.0,gpt-4o-mini,
perm_0101_gpt-51_T0.3_12mo_202409_20260616_121056.json,True,True,True,True,GPT-4o-mini,0.3,202409,12,30→15,40.45059093662852,16.0,gpt-4o-mini,
perm_0101_gpt-51_T0.3_12mo_202409_20260616_121208.json,True,True,True,True,GPT-4o-mini,0.3,202409,12,30→15,28.940816721753343,16.0,gpt-4o-mini,
perm_0101_gpt-51_T0.3_12mo_202409_20260616_121310.json,True,True,True,True,GPT-4o-mini,0.3,202409,12,30→15,41.37441556216998,16.0,gpt-4o-mini,
perm_0102_gpt-51_T0.3_12mo_202409_20260615_101359.json,True,True,True,True,GPT-4o-mini,0.3,202409,12,30→10,24.369206677924467,10.0,gpt-4o-mini,
perm_0102_gpt-51_T0.3_12mo_202409_20260615_101441.json,True,True,True,True,GPT-4o-mini,0.3,202409,12,30→10,25.118377299527513,10.0,gpt-4o-mini,
perm_0102_gpt-51_T0.3_12mo_202409_20260615_101523.json,True,True,True,True,GPT-4o-mini,0.3,202409,12,30→10,27.193403713178814,10.0,gpt-4o-mini,
perm_0102_gpt-51_T0.3_12mo_202409_20260615_140631.json,True,True,True,True,GPT-4o-mini,0.3,202409,12,30→10,22.25660913827409,10.0,gpt-4o-mini,
perm_0102_gpt-51_T0.3_12mo_202409_20260615_140728.json,True,True,True,True,GPT-4o-mini,0.3,202409,12,30→10,30.111667662501112,10.0,gpt-4o-mini,
perm_0102_gpt-51_T0.3_12mo_202409_20260615_140805.json,True,True,True,True,GPT-4o-mini,0.3,202409,12,30→10,26.75535645917644,10.0,gpt-4o-mini,
perm_0102_gpt-51_T0.3_12mo_202409_20260615_161651.json,True,True,True,True,GPT-4o-mini,0.3,202409,12,30→10,29.967825017168927,10.0,gpt-4o-mini,
perm_0102_gpt-51_T0.3_12mo_202409_20260615_161736.json,True,True,True,True,GPT-4o-mini,0.3,202409,12,30→10,33.27246598071955,10.0,gpt-4o-mini,
perm_0102_gpt-51_T0.3_12mo_202409_20260615_161821.json,True,True,True,True,GPT-4o-mini,0.3,202409,12,30→10,28.028340027416743,10.0,gpt-4o-mini,
perm_0102_gpt-51_T0.3_12mo_202409_20260616_121400.json,True,True,True,True,GPT-4o-mini,0.3,202409,12,30→10,31.332824931013946,10.0,gpt-4o-mini,
perm_0102_gpt-51_T0.3_12mo_202409_20260616_121458.json,True,True,True,True,GPT-4o-mini,0.3,202409,12,30→10,27.24790578199443,10.0,gpt-4o-mini,
perm_0102_gpt-51_T0.3_12mo_202409_20260616_121558.json,True,True,True,True,GPT-4o-mini,0.3,202409,12,30→10,25.619888037758905,10.0,gpt-4o-mini,
perm_0104_gpt-4o-mini_T0.3_12mo_202409_20260616_131459.json,True,True,True,True,GPT-4o-mini,0.3,202409,12,30→5,26.11332083823652,5.0,gpt-4o-mini,
perm_0104_gpt-4o-mini_T0.3_12mo_202409_20260616_131522.json,True,True,True,True,GPT-4o-mini,0.3,202409,12,30→5,26.11332083823652,5.0,gpt-4o-mini,
perm_0104_gpt-4o-mini_T0.3_12mo_202409_20260616_131549.json,True,True,True,True,GPT-4o-mini,0.3,202409,12,30→5,23.24234083322832,5.0,gpt-4o-mini,
perm_0109_gpt-4o_T0.3_12mo_202410_20260615_101554.json,True,True,True,True,GPT-4o,0.3,202410,12,Ranked,32.548535379217434,6.0,gpt-4o,
perm_0109_gpt-4o_T0.3_12mo_202410_20260615_101629.json,True,True,True,True,GPT-4o,0.3,202410,12,Ranked,38.4602498424226,6.0,gpt-4o,
perm_0109_gpt-4o_T0.3_12mo_202410_20260615_101652.json,True,True,True,True,GPT-4o,0.3,202410,12,Ranked,38.427392026284494,6.0,gpt-4o,
perm_0110_gpt-4o_T0.3_12mo_202410_20260615_101732.json,True,True,True,True,GPT-4o,0.3,202410,12,30→15,54.367841007531595,15.0,gpt-4o,
perm_0110_gpt-4o_T0.3_12mo_202410_20260615_101817.json,True,True,True,True,GPT-4o,0.3,202410,12,30→15,55.04374643531792,15.0,gpt-4o,
perm_0110_gpt-4o_T0.3_12mo_202410_20260615_101858.json,True,True,True,True,GPT-4o,0.3,202410,12,30→15,53.37461480975934,15.0,gpt-4o,
perm_0111_gpt-4o_T0.3_12mo_202410_20260615_101948.json,True,True,True,True,GPT-4o,0.3,202410,12,30→10,29.99043187228495,10.0,gpt-4o,
perm_0111_gpt-4o_T0.3_12mo_202410_20260615_102044.json,True,True,True,True,GPT-4o,0.3,202410,12,30→10,33.26824960103602,10.0,gpt-4o,
perm_0111_gpt-4o_T0.3_12mo_202410_20260615_102129.json,True,True,True,True,GPT-4o,0.3,202410,12,30→10,33.16903712026948,10.0,gpt-4o,
perm_0111_gpt-51_T0.3_12mo_202409_20260616_131557.json,True,True,True,True,GPT-4o-mini,0.3,202409,12,Ranked,33.8733541729143,7.0,gpt-4o-mini,
perm_0111_gpt-51_T0.3_12mo_202409_20260616_131600.json,True,True,True,True,GPT-4o-mini,0.3,202409,12,Ranked,35.196928841996744,7.0,gpt-4o-mini,
perm_0111_gpt-51_T0.3_12mo_202409_20260616_131625.json,True,True,True,True,GPT-4o-mini,0.3,202409,12,Ranked,38.72514185500191,8.0,gpt-4o-mini,
perm_0111_gpt-51_T0.3_12mo_202409_20260616_181059.json,True,True,True,True,GPT-4o-mini,0.3,202409,12,Ranked,28.60115230313362,6.0,gpt-4o-mini,
perm_0111_gpt-51_T0.3_12mo_202409_20260616_182313.json,True,True,True,True,GPT-4o-mini,0.3,202409,12,Ranked,29.819136841553334,7.0,gpt-4o-mini,
perm_0111_gpt-51_T0.3_12mo_202409_20260616_214233.json,True,True,True,True,GPT-4o-mini,0.3,202409,12,Ranked,36.99965104818328,7.0,gpt-4o-mini,
perm_0111_gpt-51_T0.3_12mo_202409_20260616_221221.json,True,True,True,True,GPT-4o-mini,0.3,202409,12,Ranked,35.263754393629824,6.0,gpt-4o-mini,
perm_0111_gpt-51_T0.3_12mo_202409_20260616_230903.json,True,True,True,True,GPT-4o-mini,0.3,202409,12,Ranked,36.939792367433675,7.0,gpt-4o-mini,
perm_0111_gpt-51_T0.3_12mo_202409_20260617_003851.json,True,True,True,True,GPT-4o-mini,0.3,202409,12,Ranked,38.562922787203696,7.0,gpt-4o-mini,
perm_0111_gpt-51_T0.3_12mo_202409_20260617_151330.json,True,True,False,False,GPT-5.1,0.3,202409,12,Ranked,,,gpt-51,
perm_0111_gpt-51_T0.3_12mo_202409_20260617_153925.json,True,True,True,True,GPT-4o-mini,0.3,202409,12,Ranked,36.27992735718619,7.0,gpt-4o-mini,
perm_0111_gpt-51_T0.3_12mo_202409_20260618_050806.json,True,True,True,True,GPT-4o-mini,0.3,202409,12,Ranked,35.10427953889084,6.0,gpt-4o-mini,
perm_0112_gpt-51_T0.3_12mo_202409_20260616_131648.json,True,True,True,True,GPT-4o-mini,0.3,202409,12,30→15,27.67156871507126,15.0,gpt-4o-mini,
perm_0112_gpt-51_T0.3_12mo_202409_20260616_131659.json,True,True,True,True,GPT-4o-mini,0.3,202409,12,30→15,28.632871591088932,15.0,gpt-4o-mini,
perm_0112_gpt-51_T0.3_12mo_202409_20260616_131725.json,True,True,True,True,GPT-4o-mini,0.3,202409,12,30→15,43.45955845717757,15.0,gpt-4o-mini,
perm_0112_gpt-51_T0.3_12mo_202409_20260616_181126.json,True,True,True,True,GPT-4o-mini,0.3,202409,12,30→15,50.6744708347187,16.0,gpt-4o-mini,
perm_0112_gpt-51_T0.3_12mo_202409_20260616_182459.json,True,True,True,True,GPT-4o-mini,0.3,202409,12,30→15,50.35247566240789,15.0,gpt-4o-mini,
perm_0112_gpt-51_T0.3_12mo_202409_20260616_221127.json,True,True,True,True,GPT-4o-mini,0.3,202409,12,30→15,59.22029868573513,15.0,gpt-4o-mini,
perm_0112_gpt-51_T0.3_12mo_202409_20260616_230844.json,True,True,True,True,GPT-4o-mini,0.3,202409,12,30→15,53.620866729766234,15.0,gpt-4o-mini,
perm_0112_gpt-51_T0.3_12mo_202409_20260617_151508.json,True,True,True,True,GPT-4o-mini,0.3,202409,12,30→15,26.54722659393868,15.0,gpt-4o-mini,
perm_0112_gpt-51_T0.3_12mo_202409_20260617_154003.json,True,True,True,True,GPT-4o-mini,0.3,202409,12,30→15,51.294684134565024,15.0,gpt-4o-mini,
perm_0112_gpt-51_T0.3_12mo_202409_20260618_050858.json,True,True,True,True,GPT-4o-mini,0.3,202409,12,30→15,56.1464842558488,14.0,gpt-4o-mini,
perm_0113_gpt-51_T0.3_12mo_202409_20260616_131742.json,True,True,True,True,GPT-4o-mini,0.3,202409,12,30→10,28.032372182648764,10.0,gpt-4o-mini,
perm_0113_gpt-51_T0.3_12mo_202409_20260616_131752.json,True,True,True,True,GPT-4o-mini,0.3,202409,12,30→10,24.25524031760813,10.0,gpt-4o-mini,
perm_0113_gpt-51_T0.3_12mo_202409_20260616_131758.json,True,True,True,True,GPT-4o-mini,0.3,202409,12,30→10,19.85512926299145,10.0,gpt-4o-mini,
perm_0113_gpt-51_T0.3_12mo_202409_20260616_181127.json,True,True,True,True,GPT-4o-mini,0.3,202409,12,30→10,26.061552765624985,10.0,gpt-4o-mini,
perm_0113_gpt-51_T0.3_12mo_202409_20260616_182419.json,True,True,True,True,GPT-4o-mini,0.3,202409,12,30→10,22.49886788068434,10.0,gpt-4o-mini,
perm_0113_gpt-51_T0.3_12mo_202409_20260616_221200.json,True,True,True,True,GPT-4o-mini,0.3,202409,12,30→10,19.17670085597747,10.0,gpt-4o-mini,
perm_0113_gpt-51_T0.3_12mo_202409_20260616_230819.json,True,True,True,True,GPT-4o-mini,0.3,202409,12,30→10,42.244571376129024,10.0,gpt-4o-mini,
perm_0113_gpt-51_T0.3_12mo_202409_20260617_151547.json,True,True,True,True,GPT-4o-mini,0.3,202409,12,30→10,23.884346840199157,10.0,gpt-4o-mini,
perm_0113_gpt-51_T0.3_12mo_202409_20260617_153854.json,True,True,True,True,GPT-4o-mini,0.3,202409,12,30→10,27.056926668570195,10.0,gpt-4o-mini,
perm_0113_gpt-51_T0.3_12mo_202409_20260618_050830.json,True,True,True,True,GPT-4o-mini,0.3,202409,12,30→10,33.01741598129765,10.0,gpt-4o-mini,
perm_0114_gpt-51_T0.3_12mo_202409_20260616_131808.json,True,True,True,True,GPT-4o-mini,0.3,202409,12,30→5,23.24234083322832,5.0,gpt-4o-mini,
perm_0114_gpt-51_T0.3_12mo_202409_20260616_131822.json,True,True,True,True,GPT-4o-mini,0.3,202409,12,30→5,26.955072000744224,5.0,gpt-4o-mini,
perm_0114_gpt-51_T0.3_12mo_202409_20260616_131831.json,True,True,True,True,GPT-4o-mini,0.3,202409,12,30→5,23.24234083322832,5.0,gpt-4o-mini,
perm_0114_gpt-51_T0.3_12mo_202409_20260616_181050.json,True,True,True,True,GPT-4o-mini,0.3,202409,12,30→5,23.242344673741535,5.0,gpt-4o-mini,
perm_0114_gpt-51_T0.3_12mo_202409_20260616_182516.json,True,True,True,True,GPT-4o-mini,0.3,202409,12,30→5,28.10971928071505,5.0,gpt-4o-mini,
perm_0114_gpt-51_T0.3_12mo_202409_20260616_221140.json,True,True,True,True,GPT-4o-mini,0.3,202409,12,30→5,31.804692007698975,5.0,gpt-4o-mini,
perm_0114_gpt-51_T0.3_12mo_202409_20260616_230916.json,True,True,True,True,GPT-4o-mini,0.3,202409,12,30→5,22.650847506156644,5.0,gpt-4o-mini,
perm_0114_gpt-51_T0.3_12mo_202409_20260617_151610.json,True,True,True,True,GPT-4o-mini,0.3,202409,12,30→5,26.95507489633217,5.0,gpt-4o-mini,
perm_0114_gpt-51_T0.3_12mo_202409_20260617_154110.json,True,True,True,True,GPT-4o-mini,0.3,202409,12,30→5,29.08351360917455,5.0,gpt-4o-mini,
perm_0114_gpt-51_T0.3_12mo_202409_20260618_051053.json,True,True,True,True,GPT-4o-mini,0.3,202409,12,30→5,27.151919573836985,5.0,gpt-4o-mini,
perm_0115_gpt-51_T0.3_12mo_202409_20260618_050725.json,True,True,True,True,GPT-4o-mini,0.3,202409,12,20→5,34.51922428260431,5.0,gpt-4o-mini,
perm_0115_gpt-51_T0.3_12mo_202409_20260618_051109.json,True,True,True,True,GPT-4o-mini,0.3,202409,12,20→5,29.08351034402675,5.0,gpt-4o-mini,
perm_0116_gpt-51_T0.3_12mo_202409_20260618_050711.json,True,True,True,True,GPT-4o-mini,0.3,202409,12,20→10,43.75766093839202,10.0,gpt-4o-mini,
perm_0116_gpt-51_T0.3_12mo_202409_20260618_051219.json,True,True,True,True,GPT-4o-mini,0.3,202409,12,20→10,50.13114678568908,11.0,gpt-4o-mini,
perm_0117_gpt-51_T0.3_12mo_202409_20260618_050544.json,True,True,True,True,GPT-4o-mini,0.3,202409,12,10→5,33.456348780769225,5.0,gpt-4o-mini,
perm_0117_gpt-51_T0.3_12mo_202409_20260618_051329.json,True,True,True,True,GPT-4o-mini,0.3,202409,12,10→5,29.3795446860668,5.0,gpt-4o-mini,
perm_0118_gpt-4o-mini_T0.3_12mo_202410_20260615_102204.json,True,True,True,True,GPT-4o-mini,0.3,202410,12,Ranked,41.90713344670572,8.0,gpt-4o-mini,
perm_0118_gpt-4o-mini_T0.3_12mo_202410_20260615_102246.json,True,True,True,True,GPT-4o-mini,0.3,202410,12,Ranked,40.39519625496559,6.0,gpt-4o-mini,
perm_0118_gpt-4o-mini_T0.3_12mo_202410_20260615_102315.json,True,True,True,True,GPT-4o-mini,0.3,202410,12,Ranked,39.935695054592216,7.0,gpt-4o-mini,
perm_0118_gpt-51_T0.3_12mo_202409_20260618_050920.json,True,True,True,True,GPT-4o-mini,0.3,202409,12,10→3,26.84647478840141,3.0,gpt-4o-mini,
perm_0118_gpt-51_T0.3_12mo_202409_20260618_051344.json,True,True,True,True,GPT-4o-mini,0.3,202409,12,10→3,31.337465904772362,3.0,gpt-4o-mini,
perm_0119_gpt-4o-mini_T0.3_12mo_202410_20260615_102358.json,True,True,True,True,GPT-4o-mini,0.3,202410,12,30→15,42.50003953734027,15.0,gpt-4o-mini,
perm_0119_gpt-4o-mini_T0.3_12mo_202410_20260615_102440.json,True,True,True,True,GPT-4o-mini,0.3,202410,12,30→15,31.65161876194161,15.0,gpt-4o-mini,
perm_0119_gpt-4o-mini_T0.3_12mo_202410_20260615_102519.json,True,True,True,True,GPT-4o-mini,0.3,202410,12,30→15,31.468219009201587,14.0,gpt-4o-mini,
perm_0119_gpt-51_T0.3_12mo_202409_20260618_051006.json,True,True,True,True,GPT-4o-mini,0.3,202409,12,5→3,26.846472428714698,3.0,gpt-4o-mini,
perm_0119_gpt-51_T0.3_12mo_202409_20260618_051404.json,True,True,True,True,GPT-4o-mini,0.3,202409,12,5→3,26.846480291677526,3.0,gpt-4o-mini,
perm_0120_gpt-4o-mini_T0.3_12mo_202410_20260615_102559.json,True,True,True,True,GPT-4o-mini,0.3,202410,12,30→10,48.83658345028374,10.0,gpt-4o-mini,
perm_0120_gpt-4o-mini_T0.3_12mo_202410_20260615_102641.json,True,True,True,True,GPT-4o-mini,0.3,202410,12,30→10,30.76151273879159,10.0,gpt-4o-mini,
perm_0120_gpt-4o-mini_T0.3_12mo_202410_20260615_102714.json,True,True,True,True,GPT-4o-mini,0.3,202410,12,30→10,22.497830788483917,10.0,gpt-4o-mini,
perm_0120_gpt-51_T0.3_12mo_202409_20260617_155716.json,True,True,True,True,GPT-4o-mini,0.3,202409,12,unfiltered,28.01553259360064,7.0,gpt-4o-mini,
perm_0120_gpt-51_T0.3_12mo_202409_20260618_042904.json,True,True,True,True,GPT-4o-mini,0.3,202409,12,unfiltered,33.71027797870583,7.0,gpt-4o-mini,
perm_0124_gpt-4o_T0.3_12mo_202410_20260616_131822.json,True,True,True,True,GPT-4o,0.3,202410,12,30→5,37.14055687843682,5.0,gpt-4o,
perm_0124_gpt-4o_T0.3_12mo_202410_20260616_131827.json,True,True,True,True,GPT-4o,0.3,202410,12,30→5,26.277560811907225,5.0,gpt-4o,
perm_0124_gpt-4o_T0.3_12mo_202410_20260616_131957.json,True,True,True,True,GPT-4o,0.3,202410,12,30→5,27.00465559450762,5.0,gpt-4o,
perm_0127_gpt-51_T0.3_12mo_202410_20260615_141140.json,True,True,True,True,GPT-5.1,0.3,202410,12,Ranked,31.881947111497027,8.0,gpt-5.1,
perm_0127_gpt-51_T0.3_12mo_202410_20260615_145452.json,True,True,True,True,GPT-5.1,0.3,202410,12,Ranked,39.23152103345669,10.0,gpt-5.1,
perm_0127_gpt-51_T0.3_12mo_202410_20260615_155254.json,True,True,True,True,GPT-5.1,0.3,202410,12,Ranked,39.583669338225974,10.0,gpt-5.1,
perm_0128_gpt-51_T0.3_12mo_202410_20260615_103302.json,True,True,True,True,GPT-5.1,0.3,202410,12,30→15,36.863995442925805,16.0,gpt-5.1,
perm_0128_gpt-51_T0.3_12mo_202410_20260615_103357.json,True,True,True,True,GPT-5.1,0.3,202410,12,30→15,45.20607280556316,16.0,gpt-5.1,
perm_0128_gpt-51_T0.3_12mo_202410_20260615_103506.json,True,True,True,True,GPT-5.1,0.3,202410,12,30→15,42.29131122255871,16.0,gpt-5.1,
perm_0129_gpt-51_T0.3_12mo_202410_20260615_103554.json,True,True,True,True,GPT-5.1,0.3,202410,12,30→10,44.286825679753946,10.0,gpt-5.1,
perm_0129_gpt-51_T0.3_12mo_202410_20260615_103641.json,True,True,True,True,GPT-5.1,0.3,202410,12,30→10,46.878011361648255,10.0,gpt-5.1,
perm_0129_gpt-51_T0.3_12mo_202410_20260615_103725.json,True,True,True,True,GPT-5.1,0.3,202410,12,30→10,47.00333522631021,10.0,gpt-5.1,
perm_0130_gpt-4o_T0.3_12mo_202410_20260618_042918.json,True,True,True,True,GPT-4o,0.3,202410,12,unfiltered,37.96817254533051,6.0,gpt-4o,
perm_0134_gpt-4o-mini_T0.3_12mo_202410_20260616_131903.json,True,True,True,True,GPT-4o-mini,0.3,202410,12,30→5,28.07620387144667,5.0,gpt-4o-mini,
perm_0134_gpt-4o-mini_T0.3_12mo_202410_20260616_131910.json,True,True,True,True,GPT-4o-mini,0.3,202410,12,30→5,46.499090547488045,5.0,gpt-4o-mini,
perm_0134_gpt-4o-mini_T0.3_12mo_202410_20260616_131912.json,True,True,True,True,GPT-4o-mini,0.3,202410,12,30→5,25.51353413363273,5.0,gpt-4o-mini,
perm_0136_gpt-4o_T0.3_12mo_202411_20260615_103749.json,True,True,True,True,GPT-4o,0.3,202411,12,Ranked,43.91405339516683,6.0,gpt-4o,
perm_0136_gpt-4o_T0.3_12mo_202411_20260615_103808.json,True,True,True,True,GPT-4o,0.3,202411,12,Ranked,43.600852212486444,6.0,gpt-4o,
perm_0136_gpt-4o_T0.3_12mo_202411_20260615_141354.json,True,True,True,True,GPT-4o,0.3,202411,12,Ranked,48.113957117241775,5.0,gpt-4o,
perm_0137_gpt-4o_T0.3_12mo_202411_20260615_103901.json,True,True,True,True,GPT-4o,0.3,202411,12,30→15,49.585996270749746,15.0,gpt-4o,
perm_0137_gpt-4o_T0.3_12mo_202411_20260615_103942.json,True,True,True,True,GPT-4o,0.3,202411,12,30→15,32.42595326552808,15.0,gpt-4o,
perm_0137_gpt-4o_T0.3_12mo_202411_20260615_104054.json,True,True,True,True,GPT-4o,0.3,202411,12,30→15,56.07065777889413,15.0,gpt-4o,
perm_0138_gpt-4o_T0.3_12mo_202411_20260615_104138.json,True,True,True,True,GPT-4o,0.3,202411,12,30→10,44.13996425741089,10.0,gpt-4o,
perm_0138_gpt-4o_T0.3_12mo_202411_20260615_104240.json,True,True,True,True,GPT-4o,0.3,202411,12,30→10,54.95838151702252,10.0,gpt-4o,
perm_0138_gpt-4o_T0.3_12mo_202411_20260615_104319.json,True,True,True,True,GPT-4o,0.3,202411,12,30→10,39.313609332849445,10.0,gpt-4o,
perm_0140_gpt-4o-mini_T0.3_12mo_202410_20260618_042929.json,True,True,True,True,GPT-4o-mini,0.3,202410,12,unfiltered,31.59566402383998,6.0,gpt-4o-mini,
perm_0144_gpt-51_T0.3_12mo_202410_20260616_131954.json,True,True,True,True,GPT-5.1,0.3,202410,12,30→5,33.26703774230747,5.0,gpt-5.1,
perm_0144_gpt-51_T0.3_12mo_202410_20260616_132001.json,True,True,True,True,GPT-5.1,0.3,202410,12,30→5,23.51112186973287,5.0,gpt-5.1,
perm_0144_gpt-51_T0.3_12mo_202410_20260616_132053.json,True,True,True,True,GPT-5.1,0.3,202410,12,30→5,14.039423910527221,5.0,gpt-5.1,
perm_0145_gpt-4o-mini_T0.3_12mo_202411_20260615_104415.json,True,True,True,True,GPT-4o-mini,0.3,202411,12,Ranked,45.62054186644993,8.0,gpt-4o-mini,
perm_0145_gpt-4o-mini_T0.3_12mo_202411_20260615_104446.json,True,True,True,True,GPT-4o-mini,0.3,202411,12,Ranked,44.62334150433917,6.0,gpt-4o-mini,
perm_0145_gpt-4o-mini_T0.3_12mo_202411_20260615_104523.json,True,True,True,True,GPT-4o-mini,0.3,202411,12,Ranked,42.55734419958579,6.0,gpt-4o-mini,
perm_0146_gpt-4o-mini_T0.3_12mo_202411_20260615_104620.json,True,True,True,True,GPT-4o-mini,0.3,202411,12,30→15,44.530050443735234,15.0,gpt-4o-mini,
perm_0146_gpt-4o-mini_T0.3_12mo_202411_20260615_104712.json,True,True,True,True,GPT-4o-mini,0.3,202411,12,30→15,38.546061232575376,15.0,gpt-4o-mini,
perm_0146_gpt-4o-mini_T0.3_12mo_202411_20260615_104827.json,True,True,True,True,GPT-4o-mini,0.3,202411,12,30→15,51.67209005641508,15.0,gpt-4o-mini,
perm_0147_gpt-4o-mini_T0.3_12mo_202411_20260615_104904.json,True,True,True,True,GPT-4o-mini,0.3,202411,12,30→10,30.85094497631504,10.0,gpt-4o-mini,
perm_0147_gpt-4o-mini_T0.3_12mo_202411_20260615_104941.json,True,True,True,True,GPT-4o-mini,0.3,202411,12,30→10,30.550641942264157,10.0,gpt-4o-mini,
perm_0147_gpt-4o-mini_T0.3_12mo_202411_20260615_105039.json,True,True,True,True,GPT-4o-mini,0.3,202411,12,30→10,33.71538108035162,10.0,gpt-4o-mini,
perm_0150_gpt-51_T0.3_12mo_202410_20260618_043017.json,True,True,True,True,GPT-5.1,0.3,202410,12,unfiltered,35.402758292143226,15.0,gpt-5.1,
perm_0154_gpt-4o_T0.3_12mo_202411_20260616_132113.json,True,True,True,True,GPT-4o,0.3,202411,12,30→5,44.68162261493564,5.0,gpt-4o,
perm_0154_gpt-4o_T0.3_12mo_202411_20260616_132143.json,True,True,True,True,GPT-4o,0.3,202411,12,30→5,40.42968678372581,5.0,gpt-4o,
perm_0154_gpt-4o_T0.3_12mo_202411_20260616_132147.json,True,True,True,True,GPT-4o,0.3,202411,12,30→5,34.34118394225363,5.0,gpt-4o,
perm_0154_gpt-51_T0.3_12mo_202411_20260615_145644.json,True,True,True,True,GPT-5.1,0.3,202411,12,Ranked,41.942975971723754,8.0,gpt-5.1,
